codDepto,codMun,codDeptoMun,Size,Activity,N
06,09,0609,MICROEMPRESA ,J,5
06,09,0609,MICROEMPRESA ,K,4
06,09,0609,MICROEMPRESA ,N,1
06,09,0609,MICROEMPRESA ,Q,2
06,09,0609,MICROEMPRESA ,R,32
06,09,0609,PEQUEÑA EMPRESA,I,1
06,10,0610,EMPRESA GRANDE,G,1
06,10,0610,MICROEMPRESA,G,24
06,10,0610,MICROEMPRESA,H,48
06,10,0610,MICROEMPRESA,I,4
06,10,0610,MICROEMPRESA,R,5
06,10,0610,NO ESPECIFICADO ,F,1
06,10,0610,NO ESPECIFICADO ,G,53
06,10,0610,NO ESPECIFICADO ,I,6
06,10,0610,NO ESPECIFICADO ,J,2
06,10,0610,NO ESPECIFICADO ,K,2
06,10,0610,NO ESPECIFICADO ,L,1
06,10,0610,NO ESPECIFICADO ,Q,3
06,10,0610,NO ESPECIFICADO ,R,1
06,10,0610,PEQUEÑA EMPRESA,G,2
06,10,0610,PEQUEÑA EMPRESA,I,1
06,11,0611,MEDIANA EMPRESA,G,1
06,11,0611,MICROEMPRESA,A,1
06,11,0611,MICROEMPRESA,C,10
06,11,0611,MICROEMPRESA,F,1
06,11,0611,MICROEMPRESA,G,191
06,11,0611,MICROEMPRESA,H,1
06,11,0611,MICROEMPRESA,I,117
06,11,0611,MICROEMPRESA,J,3
06,11,0611,MICROEMPRESA,K,5
06,11,0611,MICROEMPRESA,L,1
06,11,0611,MICROEMPRESA,M,1
06,11,0611,MICROEMPRESA,N,1
06,11,0611,MICROEMPRESA,Q,10
06,11,0611,MICROEMPRESA,R,19
06,11,0611,PEQUEÑA EMPRESA,C,5
06,11,0611,PEQUEÑA EMPRESA,E,1
06,11,0611,PEQUEÑA EMPRESA,G,43
06,11,0611,PEQUEÑA EMPRESA,H,1
06,11,0611,PEQUEÑA EMPRESA,I,17
06,11,0611,PEQUEÑA EMPRESA,J,1
06,11,0611,PEQUEÑA EMPRESA,K,3
06,11,0611,PEQUEÑA EMPRESA,L,1
06,11,0611,PEQUEÑA EMPRESA,Q,3
06,11,0611,PEQUEÑA EMPRESA,R,6
06,12,0612,MICROEMPRESA,A,1
06,12,0612,MICROEMPRESA,C,2
06,12,0612,MICROEMPRESA,F,1
06,12,0612,MICROEMPRESA,G,71
06,12,0612,MICROEMPRESA,I,21
06,12,0612,MICROEMPRESA,J,1
06,12,0612,MICROEMPRESA,K,2
06,12,0612,MICROEMPRESA,R,2
06,12,0612,PEQUEÑA EMPRESA,G,2
06,12,0612,PEQUEÑA EMPRESA,I,1
06,12,0612,PEQUEÑA EMPRESA,K,1
06,13,0613,MICROEMPRESA,A,2
06,13,0613,MICROEMPRESA,C,1
06,13,0613,MICROEMPRESA,F,2
06,13,0613,MICROEMPRESA,G,31
06,13,0613,MICROEMPRESA,H,19
06,13,0613,MICROEMPRESA,I,38
06,13,0613,MICROEMPRESA,J,1
06,13,0613,MICROEMPRESA,Q,1
06,13,0613,MICROEMPRESA,R,4
06,13,0613,PEQUEÑA EMPRESA,F,1
06,13,0613,PEQUEÑA EMPRESA,G,3
06,13,0613,PEQUEÑA EMPRESA,I,1
06,14,0614,MICROEMPRESA,A,1
06,14,0614,MICROEMPRESA,C,7
06,14,0614,MICROEMPRESA,F,1
06,14,0614,MICROEMPRESA,G,79
06,14,0614,MICROEMPRESA,H,33
06,14,0614,MICROEMPRESA,I,30
06,14,0614,MICROEMPRESA,J,1
06,14,0614,MICROEMPRESA,R,5
06,15,0615,EMPRESA GRANDE,G,1
06,15,0615,EMPRESA GRANDE,K,1
06,15,0615,EMPRESA GRANDE,Q,1
06,15,0615,MEDIANA EMPRESA,D,1
06,15,0615,MEDIANA EMPRESA,K,1
06,15,0615,MEDIANA EMPRESA,L,1
06,15,0615,MICROEMPRESA,A,26
06,15,0615,MICROEMPRESA,C,87
06,15,0615,MICROEMPRESA,D,1
06,15,0615,MICROEMPRESA,F,13
06,15,0615,MICROEMPRESA,G,840
06,15,0615,MICROEMPRESA,H,119
06,15,0615,MICROEMPRESA,I,134
06,15,0615,MICROEMPRESA,J,6
06,15,0615,MICROEMPRESA,K,21
06,15,0615,MICROEMPRESA,L,35
06,15,0615,MICROEMPRESA,N,16
06,15,0615,MICROEMPRESA,O,1
06,15,0615,MICROEMPRESA,P,1
06,15,0615,MICROEMPRESA,Q,16
06,15,0615,MICROEMPRESA,R,57
06,15,0615,PEQUEÑA EMPRESA,A,6
06,15,0615,PEQUEÑA EMPRESA,C,10
06,15,0615,PEQUEÑA EMPRESA,F,4
06,15,0615,PEQUEÑA EMPRESA,G,89
06,15,0615,PEQUEÑA EMPRESA,H,8
06,15,0615,PEQUEÑA EMPRESA,I,13
06,15,0615,PEQUEÑA EMPRESA,K,3
06,15,0615,PEQUEÑA EMPRESA,L,8
06,15,0615,PEQUEÑA EMPRESA,N,1
06,15,0615,PEQUEÑA EMPRESA,Q,9
06,15,0615,PEQUEÑA EMPRESA,R,8
06,16,0616,MEDIANA EMPRESA,G,1
06,16,0616,MEDIANA EMPRESA,J,1
06,16,0616,MICROEMPRESA,A,6
06,16,0616,MICROEMPRESA,C,24
06,16,0616,MICROEMPRESA,D,1
06,16,0616,MICROEMPRESA,G,163
06,16,0616,MICROEMPRESA,H,2
06,16,0616,MICROEMPRESA,I,50
06,16,0616,MICROEMPRESA,J,3
06,16,0616,MICROEMPRESA,L,2
06,16,0616,MICROEMPRESA,Q,2
06,16,0616,MICROEMPRESA,R,4
06,16,0616,PEQUEÑA EMPRESA,A,1
06,16,0616,PEQUEÑA EMPRESA,G,13
06,16,0616,PEQUEÑA EMPRESA,H,1
06,16,0616,PEQUEÑA EMPRESA,L,1
06,16,0616,PEQUEÑA EMPRESA,R,7
07,01,0701,MICROEMPRESA,A,1
07,01,0701,MICROEMPRESA,C,3
07,01,0701,MICROEMPRESA,G,79
07,01,0701,MICROEMPRESA,H,24
07,01,0701,MICROEMPRESA,I,31
07,01,0701,MICROEMPRESA,J,1
07,01,0701,MICROEMPRESA,M,1
07,01,0701,MICROEMPRESA,N,2
07,01,0701,MICROEMPRESA,R,6
07,01,0701,PEQUEÑA EMPRESA,G,1
07,01,0701,PEQUEÑA EMPRESA,I,1
07,02,0702,MICROEMPRESA,C,1
07,02,0702,MICROEMPRESA,G,22
07,02,0702,MICROEMPRESA,I,2
07,02,0702,MICROEMPRESA,R,6
07,02,0702,NO ESPECIFICADO,C,4
07,02,0702,NO ESPECIFICADO,G,10
07,02,0702,NO ESPECIFICADO,H,10
07,02,0702,NO ESPECIFICADO,I,12
07,02,0702,NO ESPECIFICADO,K,13
07,02,0702,NO ESPECIFICADO,M,1
07,02,0702,NO ESPECIFICADO,N,1
07,02,0702,NO ESPECIFICADO,R,6
07,02,0702,PEQUEÑA EMPRESA,G,2
07,03,0703,EMPRESA GRANDE,G,14
07,03,0703,EMPRESA GRANDE,H,4
07,03,0703,EMPRESA GRANDE,I,4
07,03,0703,EMPRESA GRANDE,K,8
07,03,0703,EMPRESA GRANDE,M,2
07,03,0703,EMPRESA GRANDE,N,1
07,03,0703,EMPRESA GRANDE,P,1
07,03,0703,EMPRESA GRANDE,Q,5
07,03,0703,MEDIANA EMPRESA,A,1
07,03,0703,MEDIANA EMPRESA,C,3
07,03,0703,MEDIANA EMPRESA,F,1
07,03,0703,MEDIANA EMPRESA,G,48
07,03,0703,MEDIANA EMPRESA,H,5
07,03,0703,MEDIANA EMPRESA,I,14
07,03,0703,MEDIANA EMPRESA,J,1
07,03,0703,MEDIANA EMPRESA,K,8
07,03,0703,MEDIANA EMPRESA,M,3
07,03,0703,MEDIANA EMPRESA,N,4
07,03,0703,MEDIANA EMPRESA,Q,18
07,03,0703,MEDIANA EMPRESA,R,10
07,03,0703,MICROEMPRESA,A,9
07,03,0703,MICROEMPRESA,C,149
07,03,0703,MICROEMPRESA,E,2
07,03,0703,MICROEMPRESA,F,14
07,03,0703,MICROEMPRESA,G,1801
07,03,0703,MICROEMPRESA,H,191
07,03,0703,MICROEMPRESA,I,412
07,03,0703,MICROEMPRESA,J,29
07,03,0703,MICROEMPRESA,K,85
07,03,0703,MICROEMPRESA,L,23
07,03,0703,MICROEMPRESA,M,26
07,03,0703,MICROEMPRESA,N,40
07,03,0703,MICROEMPRESA,P,13
07,03,0703,MICROEMPRESA,Q,90
07,03,0703,MICROEMPRESA,R,127
07,03,0703,PEQUEÑA EMPRESA,A,2
07,03,0703,PEQUEÑA EMPRESA,C,26
07,03,0703,PEQUEÑA EMPRESA,F,3
07,03,0703,PEQUEÑA EMPRESA,G,371
07,03,0703,PEQUEÑA EMPRESA,H,20
07,03,0703,PEQUEÑA EMPRESA,I,112
07,03,0703,PEQUEÑA EMPRESA,J,3
07,03,0703,PEQUEÑA EMPRESA,K,22
07,03,0703,PEQUEÑA EMPRESA,L,4
07,03,0703,PEQUEÑA EMPRESA,M,4
07,03,0703,PEQUEÑA EMPRESA,N,10
07,03,0703,PEQUEÑA EMPRESA,P,3
07,03,0703,PEQUEÑA EMPRESA,Q,21
07,03,0703,PEQUEÑA EMPRESA,R,24
07,04,0704,EMPRESA GRANDE,C,1
07,04,0704,EMPRESA GRANDE,G,2
07,04,0704,EMPRESA GRANDE,I,2
07,04,0704,EMPRESA GRANDE,M,1
07,04,0704,MEDIANA EMPRESA,C,4
07,04,0704,MEDIANA EMPRESA,F,1
07,04,0704,MEDIANA EMPRESA,G,37
07,04,0704,MEDIANA EMPRESA,H,1
07,04,0704,MEDIANA EMPRESA,I,3
07,04,0704,MEDIANA EMPRESA,J,1
07,04,0704,MEDIANA EMPRESA,K,1
07,04,0704,MEDIANA EMPRESA,N,1
07,04,0704,MEDIANA EMPRESA,R,1
07,04,0704,MICROEMPRESA,A,2
07,04,0704,MICROEMPRESA,C,18
07,04,0704,MICROEMPRESA,F,1
07,04,0704,MICROEMPRESA,G,157
07,04,0704,MICROEMPRESA,H,5
07,04,0704,MICROEMPRESA,I,18
07,04,0704,MICROEMPRESA,K,8
07,04,0704,MICROEMPRESA,L,2
07,04,0704,MICROEMPRESA,M,2
07,04,0704,MICROEMPRESA,N,9
07,04,0704,MICROEMPRESA,P,1
07,04,0704,MICROEMPRESA,Q,5
07,04,0704,MICROEMPRESA,R,6
07,04,0704,PEQUEÑA EMPRESA,A,1
07,04,0704,PEQUEÑA EMPRESA,C,13
07,04,0704,PEQUEÑA EMPRESA,G,87
07,04,0704,PEQUEÑA EMPRESA,H,3
07,04,0704,PEQUEÑA EMPRESA,I,12
07,04,0704,PEQUEÑA EMPRESA,J,1
07,04,0704,PEQUEÑA EMPRESA,K,7
07,04,0704,PEQUEÑA EMPRESA,L,3
07,04,0704,PEQUEÑA EMPRESA,M,3
07,04,0704,PEQUEÑA EMPRESA,Q,3
07,04,0704,PEQUEÑA EMPRESA,R,3
07,05,0705,MICROEMPRESA,A,17
07,05,0705,MICROEMPRESA,C,72
07,05,0705,MICROEMPRESA,F,2
07,05,0705,MICROEMPRESA,G,385
07,05,0705,MICROEMPRESA,H,10
07,05,0705,MICROEMPRESA,I,118
07,05,0705,MICROEMPRESA,J,10
07,05,0705,MICROEMPRESA,K,11
07,05,0705,MICROEMPRESA,L,2
07,05,0705,MICROEMPRESA,N,2
07,05,0705,MICROEMPRESA,Q,20
07,05,0705,MICROEMPRESA,R,54
07,06,0706,EMPRESA GRANDE,G,2
07,06,0706,EMPRESA GRANDE,H,1
07,06,0706,EMPRESA GRANDE,I,1
07,06,0706,MEDIANA EMPRESA,A,1
07,06,0706,MEDIANA EMPRESA,C,1
07,06,0706,MEDIANA EMPRESA,G,3
07,06,0706,MEDIANA EMPRESA,I,5
07,06,0706,MEDIANA EMPRESA,J,1
07,06,0706,MICROEMPRESA,A,3
07,06,0706,MICROEMPRESA,C,43
07,06,0706,MICROEMPRESA,F,2
07,06,0706,MICROEMPRESA,G,180
07,06,0706,MICROEMPRESA,H,37
07,06,0706,MICROEMPRESA,I,52
07,06,0706,MICROEMPRESA,J,6
07,06,0706,MICROEMPRESA,K,2
07,06,0706,MICROEMPRESA,L,2
07,06,0706,MICROEMPRESA,M,2
07,06,0706,MICROEMPRESA,N,44
07,06,0706,MICROEMPRESA,Q,4
07,06,0706,MICROEMPRESA,R,21
07,06,0706,PEQUEÑA EMPRESA,C,5
07,06,0706,PEQUEÑA EMPRESA,G,8
07,06,0706,PEQUEÑA EMPRESA,H,1
07,06,0706,PEQUEÑA EMPRESA,I,5
07,06,0706,PEQUEÑA EMPRESA,L,1
07,06,0706,PEQUEÑA EMPRESA,R,1
07,07,0707,MICROEMPRESA,C,1
07,07,0707,MICROEMPRESA,G,28
07,07,0707,MICROEMPRESA,I,23
07,07,0707,MICROEMPRESA,K,1
07,07,0707,MICROEMPRESA,R,3
07,08,0708,MICROEMPRESA,A,4
07,08,0708,MICROEMPRESA,C,9
07,08,0708,MICROEMPRESA,G,138
07,08,0708,MICROEMPRESA,H,26
07,08,0708,MICROEMPRESA,I,45
07,08,0708,MICROEMPRESA,K,5
07,08,0708,MICROEMPRESA,M,1
07,08,0708,MICROEMPRESA,N,3
07,08,0708,MICROEMPRESA,P,1
07,08,0708,MICROEMPRESA,Q,4
07,08,0708,MICROEMPRESA,R,10
07,09,0709,MICROEMPRESA,C,2
07,09,0709,MICROEMPRESA,G,124
07,09,0709,MICROEMPRESA,H,36
07,09,0709,MICROEMPRESA,I,51
07,09,0709,MICROEMPRESA,J,1
07,09,0709,MICROEMPRESA,Q,11
07,09,0709,MICROEMPRESA,R,29
07,09,0709,PEQUEÑA EMPRESA,G,1
07,10,0710,MEDIANA EMPRESA,G,1
07,10,0710,MICROEMPRESA,A,2
07,10,0710,MICROEMPRESA,C,14
07,10,0710,MICROEMPRESA,F,4
07,10,0710,MICROEMPRESA,G,91
07,10,0710,MICROEMPRESA,H,7
07,10,0710,MICROEMPRESA,I,37
07,10,0710,MICROEMPRESA,J,1
07,10,0710,MICROEMPRESA,K,3
07,10,0710,MICROEMPRESA,M,1
07,10,0710,MICROEMPRESA,N,1
07,10,0710,MICROEMPRESA,Q,3
07,10,0710,MICROEMPRESA,R,10
07,10,0710,PEQUEÑA EMPRESA,F,1
07,10,0710,PEQUEÑA EMPRESA,G,2
07,10,0710,PEQUEÑA EMPRESA,I,2
07,10,0710,PEQUEÑA EMPRESA,J,2
07,10,0710,PEQUEÑA EMPRESA,R,2
07,11,0711,MICROEMPRESA,C,7
07,11,0711,MICROEMPRESA,G,140
07,11,0711,MICROEMPRESA,I,35
07,11,0711,MICROEMPRESA,J,3
07,11,0711,MICROEMPRESA,K,1
07,11,0711,MICROEMPRESA,R,5
07,12,0712,EMPRESA GRANDE,C,1
07,12,0712,MEDIANA EMPRESA,G,2
07,12,0712,MEDIANA EMPRESA,K,1
07,12,0712,MICROEMPRESA,G,2
07,12,0712,MICROEMPRESA,H,1
07,12,0712,PEQUEÑA EMPRESA,C,1
07,12,0712,PEQUEÑA EMPRESA,G,19
07,12,0712,PEQUEÑA EMPRESA,I,4
07,12,0712,PEQUEÑA EMPRESA,Q,2
07,13,0713,MICROEMPRESA,A,2
07,13,0713,MICROEMPRESA,C,6
07,13,0713,MICROEMPRESA,G,110
07,13,0713,MICROEMPRESA,I,25
07,13,0713,MICROEMPRESA,J,2
07,13,0713,MICROEMPRESA,M,2
07,13,0713,MICROEMPRESA,N,1
07,13,0713,MICROEMPRESA,R,13
07,13,0713,PEQUEÑA EMPRESA,C,1
07,13,0713,PEQUEÑA EMPRESA,G,14
07,13,0713,PEQUEÑA EMPRESA,I,9
07,13,0713,PEQUEÑA EMPRESA,R,5
07,14,0714,MICROEMPRESA,A,2
07,14,0714,MICROEMPRESA,C,31
07,14,0714,MICROEMPRESA,F,1
07,14,0714,MICROEMPRESA,G,152
07,14,0714,MICROEMPRESA,H,8
07,14,0714,MICROEMPRESA,I,21
07,14,0714,MICROEMPRESA,J,4
07,14,0714,MICROEMPRESA,K,10
07,14,0714,MICROEMPRESA,N,8
07,14,0714,MICROEMPRESA,R,30
07,14,0714,PEQUEÑA EMPRESA,G,12
07,14,0714,PEQUEÑA EMPRESA,H,3
07,14,0714,PEQUEÑA EMPRESA,I,5
07,14,0714,PEQUEÑA EMPRESA,J,2
07,14,0714,PEQUEÑA EMPRESA,K,1
07,14,0714,PEQUEÑA EMPRESA,N,1
07,14,0714,PEQUEÑA EMPRESA,R,1
07,15,0715,MEDIANA EMPRESA,G,1
07,15,0715,MEDIANA EMPRESA,H,3
07,15,0715,MEDIANA EMPRESA,N,1
07,15,0715,MICROEMPRESA,A,3
07,15,0715,MICROEMPRESA,C,16
07,15,0715,MICROEMPRESA,F,11
07,15,0715,MICROEMPRESA,G,395
07,15,0715,MICROEMPRESA,H,39
07,15,0715,MICROEMPRESA,I,87
07,15,0715,MICROEMPRESA,J,3
07,15,0715,MICROEMPRESA,K,3
07,15,0715,MICROEMPRESA,L,1
07,15,0715,MICROEMPRESA,N,52
07,15,0715,MICROEMPRESA,P,1
07,15,0715,MICROEMPRESA,Q,8
07,15,0715,MICROEMPRESA,R,19
07,15,0715,PEQUEÑA EMPRESA,C,1
07,15,0715,PEQUEÑA EMPRESA,F,2
07,15,0715,PEQUEÑA EMPRESA,G,47
07,15,0715,PEQUEÑA EMPRESA,H,3
07,15,0715,PEQUEÑA EMPRESA,I,8
07,15,0715,PEQUEÑA EMPRESA,J,2
07,15,0715,PEQUEÑA EMPRESA,K,2
07,15,0715,PEQUEÑA EMPRESA,N,3
07,16,0716,MICROEMPRESA,G,28
07,16,0716,MICROEMPRESA,K,2
07,17,0717,MICROEMPRESA,G,8
07,17,0717,MICROEMPRESA,I,2
07,17,0717,MICROEMPRESA,J,1
07,17,0717,MICROEMPRESA,R,2
07,18,0718,EMPRESA GRANDE,G,1
07,18,0718,EMPRESA GRANDE,I,1
07,18,0718,MICROEMPRESA,A,1
07,18,0718,MICROEMPRESA,C,4
07,18,0718,MICROEMPRESA,G,27
07,18,0718,MICROEMPRESA,H,1
07,18,0718,MICROEMPRESA,I,5
07,18,0718,MICROEMPRESA,J,1
07,18,0718,MICROEMPRESA,K,1
07,18,0718,MICROEMPRESA,R,2
07,19,0719,MEDIANA EMPRESA,G,6
07,19,0719,MEDIANA EMPRESA,I,5
07,19,0719,MEDIANA EMPRESA,J,1
07,19,0719,MEDIANA EMPRESA,Q,1
07,19,0719,MEDIANA EMPRESA,R,2
07,19,0719,MICROEMPRESA,A,1
07,19,0719,MICROEMPRESA,C,42
07,19,0719,MICROEMPRESA,D,1
07,19,0719,MICROEMPRESA,G,555
07,19,0719,MICROEMPRESA,I,98
07,19,0719,MICROEMPRESA,J,6
07,19,0719,MICROEMPRESA,K,7
07,19,0719,MICROEMPRESA,L,3
07,19,0719,MICROEMPRESA,M,2
07,19,0719,MICROEMPRESA,N,6
07,19,0719,MICROEMPRESA,P,1
07,19,0719,MICROEMPRESA,Q,10
07,19,0719,MICROEMPRESA,R,45
07,19,0719,PEQUEÑA EMPRESA,C,3
07,19,0719,PEQUEÑA EMPRESA,G,70
07,19,0719,PEQUEÑA EMPRESA,I,28
07,19,0719,PEQUEÑA EMPRESA,J,1
07,19,0719,PEQUEÑA EMPRESA,K,2
07,19,0719,PEQUEÑA EMPRESA,M,2
07,19,0719,PEQUEÑA EMPRESA,N,1
07,19,0719,PEQUEÑA EMPRESA,Q,5
07,19,0719,PEQUEÑA EMPRESA,R,5
08,01,0801,EMPRESA GRANDE,A,2
08,01,0801,EMPRESA GRANDE,B,1
08,01,0801,EMPRESA GRANDE,C,104
08,01,0801,EMPRESA GRANDE,D,1
08,01,0801,EMPRESA GRANDE,E,11
08,01,0801,EMPRESA GRANDE,F,20
08,01,0801,EMPRESA GRANDE,G,458
08,01,0801,EMPRESA GRANDE,H,57
08,01,0801,EMPRESA GRANDE,I,187
08,01,0801,EMPRESA GRANDE,J,2
08,01,0801,EMPRESA GRANDE,K,33
08,01,0801,EMPRESA GRANDE,L,263
08,01,0801,EMPRESA GRANDE,M,181
08,01,0801,EMPRESA GRANDE,N,231
08,01,0801,EMPRESA GRANDE,P,156
08,01,0801,EMPRESA GRANDE,Q,184
08,01,0801,EMPRESA GRANDE,R,132
08,01,0801,MEDIANA EMPRESA,A,5
08,01,0801,MEDIANA EMPRESA,B,1
08,01,0801,MEDIANA EMPRESA,C,147
08,01,0801,MEDIANA EMPRESA,D,3
08,01,0801,MEDIANA EMPRESA,E,3
08,01,0801,MEDIANA EMPRESA,F,35
08,01,0801,MEDIANA EMPRESA,G,677
08,01,0801,MEDIANA EMPRESA,H,62
08,01,0801,MEDIANA EMPRESA,I,75
08,01,0801,MEDIANA EMPRESA,J,28
08,01,0801,MEDIANA EMPRESA,K,86
08,01,0801,MEDIANA EMPRESA,L,157
08,01,0801,MEDIANA EMPRESA,M,188
08,01,0801,MEDIANA EMPRESA,N,80
08,01,0801,MEDIANA EMPRESA,P,60
08,01,0801,MEDIANA EMPRESA,Q,79
08,01,0801,MEDIANA EMPRESA,R,117
08,01,0801,MICROEMPRESA,A,166
08,01,0801,MICROEMPRESA,B,18
08,01,0801,MICROEMPRESA,C,2809
08,01,0801,MICROEMPRESA,D,53
08,01,0801,MICROEMPRESA,E,60
08,01,0801,MICROEMPRESA,F,596
08,01,0801,MICROEMPRESA,G,29226
08,01,0801,MICROEMPRESA,H,960
08,01,0801,MICROEMPRESA,I,8581
08,01,0801,MICROEMPRESA,J,1549
08,01,0801,MICROEMPRESA,K,1160
08,01,0801,MICROEMPRESA,L,1237
08,01,0801,MICROEMPRESA,M,5301
08,01,0801,MICROEMPRESA,N,2295
08,01,0801,MICROEMPRESA,P,424
08,01,0801,MICROEMPRESA,Q,1988
08,01,0801,MICROEMPRESA,R,4306
08,01,0801,MICROEMPRESA,T,1
08,01,0801,PEQUEÑA EMPRESA,A,6
08,01,0801,PEQUEÑA EMPRESA,B,4
08,01,0801,PEQUEÑA EMPRESA,C,346
08,01,0801,PEQUEÑA EMPRESA,D,4
08,01,0801,PEQUEÑA EMPRESA,E,13
08,01,0801,PEQUEÑA EMPRESA,F,48
08,01,0801,PEQUEÑA EMPRESA,G,3328
08,01,0801,PEQUEÑA EMPRESA,H,70
08,01,0801,PEQUEÑA EMPRESA,I,578
08,01,0801,PEQUEÑA EMPRESA,J,45
08,01,0801,PEQUEÑA EMPRESA,K,150
08,01,0801,PEQUEÑA EMPRESA,L,274
08,01,0801,PEQUEÑA EMPRESA,M,379
08,01,0801,PEQUEÑA EMPRESA,N,173
08,01,0801,PEQUEÑA EMPRESA,P,68
08,01,0801,PEQUEÑA EMPRESA,Q,152
08,01,0801,PEQUEÑA EMPRESA,R,427
08,02,0802,MICROEMPRESA,G,13
08,02,0802,MICROEMPRESA,H,5
08,02,0802,MICROEMPRESA,I,1
08,02,0802,MICROEMPRESA,R,1
08,02,0802,NO ESPECIFICADO ,C,1
08,02,0802,NO ESPECIFICADO ,N,1
08,03,0803,MEDIANA EMPRESA,C,1
08,03,0803,MEDIANA EMPRESA,G,1
08,03,0803,MICROEMPRESA,A,8
08,03,0803,MICROEMPRESA,C,26
08,03,0803,MICROEMPRESA,F,1
08,03,0803,MICROEMPRESA,G,345
08,03,0803,MICROEMPRESA,H,12
08,03,0803,MICROEMPRESA,I,78
08,03,0803,MICROEMPRESA,J,5
08,03,0803,MICROEMPRESA,K,1
08,03,0803,MICROEMPRESA,N,9
08,03,0803,MICROEMPRESA,P,2
08,03,0803,MICROEMPRESA,Q,4
08,03,0803,MICROEMPRESA,R,7
08,03,0803,PEQUEÑA EMPRESA,A,1
08,03,0803,PEQUEÑA EMPRESA,G,11
08,03,0803,PEQUEÑA EMPRESA,H,2
08,03,0803,PEQUEÑA EMPRESA,I,6
08,03,0803,PEQUEÑA EMPRESA,J,1
08,03,0803,PEQUEÑA EMPRESA,R,1
08,04,0804,MEDIANA EMPRESA,G,1
08,04,0804,MEDIANA EMPRESA,I,3
08,04,0804,MICROEMPRESA,C,2
08,04,0804,MICROEMPRESA,G,110
08,04,0804,MICROEMPRESA,H,8
08,04,0804,MICROEMPRESA,I,54
08,04,0804,MICROEMPRESA,J,1
08,04,0804,MICROEMPRESA,K,1
08,04,0804,MICROEMPRESA,N,23
08,04,0804,MICROEMPRESA,Q,1
08,04,0804,MICROEMPRESA,R,10
08,04,0804,PEQUEÑA EMPRESA,C,1
08,04,0804,PEQUEÑA EMPRESA,G,35
08,04,0804,PEQUEÑA EMPRESA,H,103
08,04,0804,PEQUEÑA EMPRESA,I,7
08,04,0804,PEQUEÑA EMPRESA,J,1
08,04,0804,PEQUEÑA EMPRESA,N,2
08,04,0804,PEQUEÑA EMPRESA,R,1
08,05,0805,MICROEMPRESA,A,1
08,05,0805,MICROEMPRESA,C,2
08,05,0805,MICROEMPRESA,F,1
08,05,0805,MICROEMPRESA,G,40
08,05,0805,MICROEMPRESA,H,8
08,05,0805,MICROEMPRESA,I,4
08,05,0805,MICROEMPRESA,J,2
08,05,0805,MICROEMPRESA,K,1
08,05,0805,MICROEMPRESA,P,1
08,05,0805,MICROEMPRESA,Q,7
08,05,0805,MICROEMPRESA,R,1
08,05,0805,PEQUEÑA EMPRESA,A,1
08,05,0805,PEQUEÑA EMPRESA,F,2
08,05,0805,PEQUEÑA EMPRESA,G,21
08,05,0805,PEQUEÑA EMPRESA,H,6
08,05,0805,PEQUEÑA EMPRESA,I,3
08,05,0805,PEQUEÑA EMPRESA,J,1
08,05,0805,PEQUEÑA EMPRESA,K,4
08,05,0805,PEQUEÑA EMPRESA,N,2
08,05,0805,PEQUEÑA EMPRESA,Q,2
08,05,0805,PEQUEÑA EMPRESA,R,1
08,06,0806,MEDIANA EMPRESA,C,1
08,06,0806,MEDIANA EMPRESA,G,1
08,06,0806,MEDIANA EMPRESA,R,1
08,06,0806,MICROEMPRESA,C,2
08,06,0806,MICROEMPRESA,G,250
08,06,0806,MICROEMPRESA,I,13
08,06,0806,MICROEMPRESA,J,1
08,06,0806,MICROEMPRESA,N,3
08,06,0806,MICROEMPRESA,R,27
08,06,0806,NO ESPECIFICADO,A,15
08,06,0806,NO ESPECIFICADO,C,80
08,06,0806,NO ESPECIFICADO,D,1
08,06,0806,NO ESPECIFICADO,E,1
08,06,0806,NO ESPECIFICADO,F,8
08,06,0806,NO ESPECIFICADO,G,451
08,06,0806,NO ESPECIFICADO,H,25
08,06,0806,NO ESPECIFICADO,I,94
08,06,0806,NO ESPECIFICADO,J,10
08,06,0806,NO ESPECIFICADO,K,14
08,06,0806,NO ESPECIFICADO,L,19
08,06,0806,NO ESPECIFICADO,M,17
08,06,0806,NO ESPECIFICADO,N,12
08,06,0806,NO ESPECIFICADO,P,7
08,06,0806,NO ESPECIFICADO,Q,31
08,06,0806,NO ESPECIFICADO,R,19
08,06,0806,PEQUEÑA EMPRESA,G,1
08,06,0806,PEQUEÑA EMPRESA,I,3
08,06,0806,PEQUEÑA EMPRESA,R,1
08,07,0807,MICROEMPRESA,G,19
08,07,0807,MICROEMPRESA,H,3
08,07,0807,MICROEMPRESA,I,31
08,07,0807,MICROEMPRESA,R,6
08,07,0807,NO ESPECIFICADO ,B,5
08,07,0807,NO ESPECIFICADO ,C,1
08,07,0807,NO ESPECIFICADO ,F,2
08,07,0807,NO ESPECIFICADO ,G,16
08,07,0807,NO ESPECIFICADO ,I,5
08,07,0807,PEQUEÑA EMPRESA,R,1
08,08,0808,EMPRESA GRANDE,B,1
08,08,0808,EMPRESA GRANDE,I,1
08,08,0808,MICROEMPRESA,F,2
08,08,0808,MICROEMPRESA,G,40
08,08,0808,MICROEMPRESA,I,41
08,08,0808,MICROEMPRESA,M,3
08,08,0808,MICROEMPRESA,N,2
08,08,0808,MICROEMPRESA,R,1
08,08,0808,PEQUEÑA EMPRESA,F,1
