Year,codDeptoNac,codMunNac,codDepto,codMun,in_city,capital,sps,other_main,N,USD
2024,4,21,14,13,0,0,0,0,35,45106.6
2024,4,21,5,2,0,0,0,0,182,251133.98
2024,4,21,3,6,0,0,0,0,2,221.99
2024,4,21,3,20,0,0,0,0,2,202
2024,4,21,15,2,0,0,0,0,3,3819.8
2024,4,21,7,3,0,0,0,0,12,19700.29
2024,4,21,5,1,0,0,1,0,1802,2763973.25
2024,4,21,8,1,0,1,0,0,10169,43257162.12
2024,4,21,18,8,0,0,0,0,9,11932.01
2024,4,21,5,7,0,0,0,0,11,1932
2024,4,21,16,21,0,0,0,0,6,3985.23
2024,4,21,12,8,0,0,0,0,2,250.01
2024,4,21,16,14,0,0,0,0,3,160
2024,4,21,2,7,0,0,0,0,98,219405.59
2024,4,21,14,16,0,0,0,0,24,50890.24
2024,4,21,4,21,1,0,0,0,2854,3248317.5
2024,4,21,5,12,0,0,0,0,54,48660.07
2024,4,21,16,19,0,0,0,0,25,56521.53
2024,4,21,12,1,0,0,0,1,5,12502.76
2024,4,22,6,1,0,0,0,1,8,4451.77
2024,4,22,5,1,0,0,1,0,1152,1765714.6
2024,4,22,16,18,0,0,0,0,57,141902.69
2024,4,22,3,21,0,0,0,0,2,2587.6
2024,4,22,18,8,0,0,0,0,5,8728.01
2024,4,22,13,13,0,0,0,0,1,200
2024,4,22,5,6,0,0,0,0,53,87131.96
2024,4,22,4,1,0,0,0,1,876,1337691.46
2024,4,22,16,26,0,0,0,0,4,4648.82
2024,4,22,3,1,0,0,0,1,7,2136.97
2024,4,22,13,1,0,0,0,1,18,5199.83
2024,4,22,16,14,0,0,0,0,4,338
2024,4,22,2,7,0,0,0,0,15,17940.51
2024,4,22,5,2,0,0,0,0,137,195303.53
2024,4,22,8,24,0,0,0,0,2,12957.37
2024,4,22,18,6,0,0,0,0,18,48687.56
2024,4,22,16,27,0,0,0,0,2,89.76
2024,4,22,7,4,0,0,0,0,1,200
2024,4,22,15,1,0,0,0,1,3,13781.77
2024,4,22,1,4,0,0,0,0,1,600
2024,4,22,3,18,0,0,0,0,10,17772.42
2024,4,22,18,3,0,0,0,0,4,2995.37
2024,4,22,8,1,0,1,0,0,2428,7887047.12
2024,4,22,17,9,0,0,0,0,2,6750.02
2024,4,22,2,9,0,0,0,0,44,55370.75
2024,4,22,12,8,0,0,0,0,1,160.67
2024,4,22,17,1,0,0,0,1,1,1000
2024,4,22,2,5,0,0,0,0,17,21352.25
2024,4,22,14,13,0,0,0,0,10,11663.86
2024,4,22,18,7,0,0,0,0,4,2302.04
2024,4,22,5,12,0,0,0,0,45,42013.67
2024,4,22,2,10,0,0,0,0,14,19788.76
2024,4,22,15,17,0,0,0,0,1,200
2024,4,22,10,1,0,0,0,1,4,9794.87
2024,4,22,16,1,0,0,0,1,17,12744.86
2024,4,22,14,16,0,0,0,0,2,13873.75
2024,4,22,4,21,0,0,0,0,25,13790.62
2024,4,22,18,1,0,0,0,1,4,2018.97
2024,4,22,2,6,0,0,0,0,1,300
2024,4,22,5,10,0,0,0,0,10,22548.9
2024,4,22,5,3,0,0,0,0,10,12453.93
2024,4,22,2,1,0,0,0,1,23,52886.72
2024,4,22,11,4,0,0,0,0,2,527.61
2024,4,22,4,8,0,0,0,0,1,70
2024,4,22,18,4,0,0,0,0,59,130133.93
2024,4,22,5,7,0,0,0,0,2,605
2024,4,22,14,1,0,0,0,1,13,17141.23
2024,4,22,4,10,0,0,0,0,3,56
2024,4,22,16,13,0,0,0,0,22,34979.72
2024,4,22,11,1,0,0,0,1,14,51080.72
2024,4,22,4,6,0,0,0,0,7,3716.05
2024,4,22,16,19,0,0,0,0,11,9783.4
2024,4,22,1,1,0,0,0,1,63,94191.32
2024,4,22,4,5,0,0,0,0,1,25
2024,4,22,16,4,0,0,0,0,45,109582.22
2024,4,22,3,19,0,0,0,0,1,20
2024,4,22,1,3,0,0,0,0,2,3891.03
2024,4,22,2,8,0,0,0,0,34,61085.21
2024,4,22,4,4,0,0,0,0,6,1475.55
2024,4,22,1,5,0,0,0,0,15,16694.03
2024,4,22,7,3,0,0,0,0,1,465.03
2024,4,22,5,11,0,0,0,0,80,108065.59
2024,4,22,1,7,0,0,0,0,21,45147.35
2024,4,22,4,13,0,0,0,0,991,1436834.91
2024,4,22,12,1,0,0,0,1,1,1264.44
2024,4,23,14,7,0,0,0,0,1,5
2024,4,23,16,4,0,0,0,0,14,37309.18
2024,4,23,17,9,0,0,0,0,1,470
2024,4,23,2,5,0,0,0,0,7,5023.01
2024,4,23,2,1,0,0,0,1,1,446.76
2024,4,23,14,1,0,0,0,1,11,10927.97
2024,4,23,3,1,0,0,0,1,1,314.06
2024,4,23,11,1,0,0,0,1,1,69.91
2024,4,23,16,19,0,0,0,0,6,4945.38
2024,4,23,18,7,0,0,0,0,1,170.02
2024,4,23,2,7,0,0,0,0,3,27123.19
2024,4,23,18,8,0,0,0,0,1,416.07
2024,4,23,16,1,0,0,0,1,2,768.01
2024,4,23,12,8,0,0,0,0,1,40
2024,4,23,5,10,0,0,0,0,5,14305.31
2024,4,23,2,9,0,0,0,0,9,11591.69
2024,4,23,4,6,0,0,0,0,16,14493.03
2024,4,23,8,2,0,0,0,0,1,1990
2024,4,23,4,4,0,0,0,0,6,10834.57
2024,4,23,7,3,0,0,0,0,1,49.95
2024,4,23,1,1,0,0,0,1,17,41910.67
2024,4,23,10,7,0,0,0,0,1,52.14
2024,4,23,18,4,0,0,0,0,16,55992.75
2024,4,23,5,3,0,0,0,0,7,2594.85
2024,4,23,5,12,0,0,0,0,22,16096.95
2024,4,23,5,1,0,0,1,0,433,509694.17
2024,4,23,2,8,0,0,0,0,11,15972.93
2024,4,23,5,6,0,0,0,0,20,38763.92
2024,4,23,15,1,0,0,0,1,1,990
2024,4,23,16,14,0,0,0,0,1,20
2024,4,23,15,3,0,0,0,0,1,45.04
2024,4,23,12,1,0,0,0,1,1,130.01
2024,4,23,13,13,0,0,0,0,1,50
2024,4,23,5,7,0,0,0,0,2,255
2024,4,23,8,24,0,0,0,0,1,500
2024,4,23,14,13,0,0,0,0,8,8342.06
2024,4,23,6,1,0,0,0,1,1,853.04
2024,4,23,14,16,0,0,0,0,1,81.14
2024,4,23,13,1,0,0,0,1,10,3056.42
2024,4,23,4,1,0,0,0,1,458,563420.69
2024,4,23,18,1,0,0,0,1,1,2950
2024,4,23,3,18,0,0,0,0,2,251.24
2024,4,23,2,10,0,0,0,0,1,310
2024,4,23,11,4,0,0,0,0,1,70.42
2024,4,23,10,1,0,0,0,1,2,2277.52
2024,4,23,18,6,0,0,0,0,7,6032.29
2024,4,23,8,5,0,0,0,0,2,11869.18
2024,4,23,16,13,0,0,0,0,10,5026.47
2024,4,23,16,26,0,0,0,0,1,210.28
2024,4,23,1,7,0,0,0,0,6,2354.85
2024,4,23,4,8,0,0,0,0,1,22
2024,4,23,4,13,0,0,0,0,129,170838.09
2024,4,23,5,2,0,0,0,0,88,135212.35
2024,4,23,5,11,0,0,0,0,36,18642.19
2024,4,23,16,18,0,0,0,0,13,10820.83
2024,4,23,1,5,0,0,0,0,8,4771.8
2024,4,23,8,1,0,1,0,0,1033,2738661.83
2024,4,23,4,10,0,0,0,0,1,200
2024,4,23,4,21,0,0,0,0,28,20956.35
2024,5,1,16,23,0,0,0,0,17,4967
2024,5,1,16,1,0,0,0,1,997,1045025.66
2024,5,1,16,19,0,0,0,0,230,224279.85
2024,5,1,15,17,0,0,0,0,20,57954.33
2024,5,1,7,4,0,0,0,0,36,23054.67
2024,5,1,16,3,0,0,0,0,2,440
2024,5,1,5,6,0,0,0,0,3406,5249622.31
2024,5,1,1,7,0,0,0,0,1644,2787594.96
2024,5,1,11,2,0,0,0,0,24,21673.84
2024,5,1,12,8,0,0,0,0,111,100278.38
2024,5,1,10,12,0,0,0,0,24,35081.08
2024,5,1,7,1,0,0,0,1,17,37997.72
2024,5,1,7,15,0,0,0,0,6,1688.66
2024,5,1,3,18,0,0,0,0,1664,2213041.57
2024,5,1,15,1,0,0,0,1,400,616240.84
2024,5,1,14,1,0,0,0,1,221,222646.17
2024,5,1,14,16,0,0,0,0,21,19159.73
2024,5,1,14,3,0,0,0,0,3,3100
2024,5,1,4,13,0,0,0,0,715,644729.81
2024,5,1,16,27,0,0,0,0,139,139162.09
2024,5,1,3,19,0,0,0,0,50,30232.52
2024,5,1,4,4,0,0,0,0,93,71829.76
2024,5,1,15,2,0,0,0,0,42,39094.57
2024,5,1,4,5,0,0,0,0,4,1900
2024,5,1,8,26,0,0,0,0,10,10242.86
2024,5,1,5,3,0,0,0,0,965,1838544.29
2024,5,1,8,17,0,0,0,0,6,570
2024,5,1,8,1,0,1,0,0,98358,221513987.3
2024,5,1,3,20,0,0,0,0,26,19083.46
2024,5,1,2,9,0,0,0,0,660,717922.66
2024,5,1,3,21,0,0,0,0,132,116169.2
2024,5,1,18,3,0,0,0,0,130,104107.09
2024,5,1,6,7,0,0,0,0,32,24318.22
2024,5,1,8,5,0,0,0,0,20,92519.05
2024,5,1,14,7,0,0,0,0,3,1182.13
2024,5,1,2,6,0,0,0,0,10,1003
2024,5,1,5,11,0,0,0,0,8074,9318531.23
2024,5,1,18,6,0,0,0,0,400,590194.52
2024,5,1,16,18,0,0,0,0,846,981343.13
2024,5,1,18,7,0,0,0,0,316,478828.75
2024,5,1,9,1,0,0,0,1,160,21566.46
2024,5,1,2,7,0,0,0,0,100,174979.75
2024,5,1,18,8,0,0,0,0,469,727894.83
2024,5,1,15,5,0,0,0,0,15,17506.93
2024,5,1,8,6,0,0,0,0,45,65168.23
2024,5,1,8,24,0,0,0,0,88,99233.19
2024,5,1,1,3,0,0,0,0,100,85659.91
2024,5,1,6,15,0,0,0,0,24,49605.73
2024,5,1,5,8,0,0,0,0,2,599.1
2024,5,1,4,1,0,0,0,1,1141,1204742.57
2024,5,1,16,4,0,0,0,0,411,587825.2
2024,5,1,3,1,0,0,0,1,1006,1611572.45
2024,5,1,2,5,0,0,0,0,243,242976.4
2024,5,1,10,1,0,0,0,1,324,355290.1
2024,5,1,17,9,0,0,0,0,208,289314.14
2024,5,1,1,4,0,0,0,0,9,2554
2024,5,1,12,1,0,0,0,1,131,172906.75
2024,5,1,18,4,0,0,0,0,4713,7201099.3
2024,5,1,1,1,0,0,0,1,2388,3586182.25
2024,5,1,18,1,0,0,0,1,608,739316.45
2024,5,1,8,12,0,0,0,0,2,20
2024,5,1,15,19,0,0,0,0,15,13544.34
2024,5,1,5,10,0,0,0,0,1417,1817680.27
2024,5,1,5,2,0,0,0,0,10469,11901011.14
2024,5,1,16,14,0,0,0,0,22,2149
2024,5,1,15,3,0,0,0,0,225,311130.11
2024,5,1,6,1,0,0,0,1,665,813918.13
2024,5,1,1,5,0,0,0,0,355,331395.17
2024,5,1,8,18,0,0,0,0,1,20
2024,5,1,13,13,0,0,0,0,19,75681.22
2024,5,1,16,6,0,0,0,0,23,4783.12
2024,5,1,9,3,0,0,0,0,1,200
2024,5,1,2,8,0,0,0,0,616,559052.71
2024,5,1,2,1,0,0,0,1,314,367355.78
2024,5,1,4,6,0,0,0,0,171,166422.31
2024,5,1,11,4,0,0,0,0,169,84021.79
2024,5,1,8,2,0,0,0,0,30,24726.56
2024,5,1,10,6,0,0,0,0,27,24379.8
2024,5,1,12,18,0,0,0,0,1,15
2024,5,1,5,12,0,0,0,0,9263,11596711.53
2024,5,1,5,7,0,0,0,0,478,173828.57
2024,5,1,17,1,0,0,0,1,371,592991.67
2024,5,1,16,26,0,0,0,0,170,296238.84
2024,5,1,6,6,0,0,0,0,27,23470.24
2024,5,1,5,1,1,0,0,0,122908,177338094.1
2024,5,1,14,13,0,0,0,0,185,102895.01
2024,5,1,2,10,0,0,0,0,123,94630.85
2024,5,1,10,7,0,0,0,0,77,39449.85
2024,5,1,4,8,0,0,0,0,3,310
2024,5,1,3,6,0,0,0,0,49,45380.89
2024,5,1,16,21,0,0,0,0,20,7696.78
2024,5,1,4,10,0,0,0,0,7,1199
2024,5,1,11,1,0,0,0,1,762,1270887.45
2024,5,1,16,13,0,0,0,0,293,235373.48
2024,5,1,13,1,0,0,0,1,250,279252.59
2024,5,1,7,3,0,0,0,0,242,340998.61
2024,5,1,5,5,0,0,0,0,48,17054
2024,5,1,4,21,0,0,0,0,116,56067.54
2024,5,1,7,19,0,0,0,0,6,991.07
2024,5,2,8,2,0,0,0,0,20,16823.17
2024,5,2,5,1,0,0,1,0,13028,17204649.16
2024,5,2,2,8,0,0,0,0,139,117832.42
2024,5,2,2,5,0,0,0,0,71,71830.64
2024,5,2,1,4,0,0,0,0,2,68
2024,5,2,6,15,0,0,0,0,12,13870.84
2024,5,2,4,6,0,0,0,0,44,25629.18
2024,5,2,7,4,0,0,0,0,11,9813.58
2024,5,2,14,1,0,0,0,1,52,32309.18
2024,5,2,5,8,0,0,0,0,1,300
2024,5,2,8,5,0,0,0,0,10,20425.66
2024,5,2,15,1,0,0,0,1,97,140421.17
2024,5,2,15,2,0,0,0,0,11,5688.96
2024,5,2,4,4,0,0,0,0,18,8523.24
2024,5,2,4,13,0,0,0,0,164,129577.22
2024,5,2,16,14,0,0,0,0,6,480
2024,5,2,16,6,0,0,0,0,3,219
2024,5,2,5,12,0,0,0,0,646,900590.44
2024,5,2,12,8,0,0,0,0,12,16704.45
2024,5,2,4,1,0,0,0,1,181,169890.53
2024,5,2,16,26,0,0,0,0,28,51082.02
2024,5,2,15,3,0,0,0,0,51,76485.78
2024,5,2,3,1,0,0,0,1,232,268914.65
2024,5,2,5,11,0,0,0,0,755,847604.51
2024,5,2,8,24,0,0,0,0,13,11214.98
2024,5,2,8,12,0,0,0,0,1,120
2024,5,2,18,4,0,0,0,0,825,1331726.94
2024,5,2,14,16,0,0,0,0,1,100.03
2024,5,2,11,1,0,0,0,1,106,109997.23
2024,5,2,3,18,0,0,0,0,286,336382.06
2024,5,2,2,10,0,0,0,0,35,38058.11
2024,5,2,3,6,0,0,0,0,21,19117.46
2024,5,2,17,9,0,0,0,0,36,31624.55
2024,5,2,4,21,0,0,0,0,30,12308.6
2024,5,2,10,12,0,0,0,0,10,28489.57
2024,5,2,16,1,0,0,0,1,225,232524.64
2024,5,2,6,7,0,0,0,0,8,15298.63
2024,5,2,16,27,0,0,0,0,30,45723.87
2024,5,2,9,1,0,0,0,1,13,2404.2
2024,5,2,5,2,1,0,0,0,21768,36910351.63
2024,5,2,11,2,0,0,0,0,2,300.03
2024,5,2,7,3,0,0,0,0,49,78379.97
2024,5,2,5,10,0,0,0,0,271,336110.1
2024,5,2,13,13,0,0,0,0,4,12492.99
2024,5,2,1,7,0,0,0,0,383,553328.46
2024,5,2,15,5,0,0,0,0,4,3464.51
2024,5,2,13,1,0,0,0,1,74,97232.39
2024,5,2,1,1,0,0,0,1,414,540067.07
2024,5,2,17,1,0,0,0,1,73,110158.06
2024,5,2,6,6,0,0,0,0,8,8309.53
2024,5,2,5,6,0,0,0,0,2099,2902145.62
2024,5,2,18,7,0,0,0,0,60,76446.82
2024,5,2,8,1,0,1,0,0,18108,37481419.56
2024,5,2,3,19,0,0,0,0,5,6095
2024,5,2,7,1,0,0,0,1,2,844.99
2024,5,2,2,9,0,0,0,0,205,394678.17
2024,5,2,5,3,0,0,0,0,297,434909.21
2024,5,2,1,5,0,0,0,0,101,78886.53
2024,5,2,8,26,0,0,0,0,1,1000
2024,5,2,18,6,0,0,0,0,142,218671.38
2024,5,2,18,1,0,0,0,1,150,214570.65
2024,5,2,2,7,0,0,0,0,41,97641.6
2024,5,2,1,3,0,0,0,0,34,33252.98
2024,5,2,16,18,0,0,0,0,152,185538.16
2024,5,2,16,4,0,0,0,0,83,67828.96
2024,5,2,16,23,0,0,0,0,1,100
2024,5,2,15,19,0,0,0,0,2,170.03
2024,5,2,6,1,0,0,0,1,125,109548.81
2024,5,2,12,1,0,0,0,1,31,19512.54
2024,5,2,16,19,0,0,0,0,36,35876.39
2024,5,2,7,19,0,0,0,0,9,4674.41
2024,5,2,10,1,0,0,0,1,79,87711.17
2024,5,2,10,7,0,0,0,0,21,7857.23
2024,5,2,14,13,0,0,0,0,32,17468.91
2024,5,2,2,1,0,0,0,1,74,123675.61
2024,5,2,8,6,0,0,0,0,8,3171.06
2024,5,2,10,6,0,0,0,0,3,5475.75
2024,5,2,18,8,0,0,0,0,97,134388.47
2024,5,2,5,5,0,0,0,0,3,600
2024,5,2,15,17,0,0,0,0,6,15550.24
2024,5,2,18,3,0,0,0,0,37,31946.22
2024,5,2,16,21,0,0,0,0,4,2331.09
2024,5,2,11,4,0,0,0,0,20,7142.62
2024,5,2,3,21,0,0,0,0,37,49145.87
2024,5,2,5,7,0,0,0,0,10,4622
2024,5,2,3,20,0,0,0,0,6,9809.23
2024,5,2,16,13,0,0,0,0,75,32304.01
2024,5,3,2,5,0,0,0,0,22,24263.78
2024,5,3,5,12,0,0,0,0,116,161899.23
2024,5,3,18,6,0,0,0,0,25,29143.83
2024,5,3,16,1,0,0,0,1,35,22323.07
2024,5,3,5,7,0,0,0,0,4,650
2024,5,3,4,21,0,0,0,0,7,3887.18
2024,5,3,7,4,0,0,0,0,5,20548.57
2024,5,3,9,1,0,0,0,1,1,200
2024,5,3,3,1,0,0,0,1,55,100350.93
2024,5,3,18,3,0,0,0,0,6,4493.2
2024,5,3,4,6,0,0,0,0,18,12339.61
2024,5,3,2,9,0,0,0,0,72,186012.36
2024,5,3,10,7,0,0,0,0,2,342
2024,5,3,10,1,0,0,0,1,21,14642.66
2024,5,3,1,7,0,0,0,0,121,203958.13
2024,5,3,10,12,0,0,0,0,1,60
2024,5,3,7,1,0,0,0,1,1,100
2024,5,3,5,2,0,0,0,0,855,1100876.49
2024,5,3,8,6,0,0,0,0,2,481.06
2024,5,3,16,4,0,0,0,0,19,29839.67
2024,5,3,14,1,0,0,0,1,18,7972.53
2024,5,3,11,1,0,0,0,1,50,155614.35
2024,5,3,1,5,0,0,0,0,79,101431.8
2024,5,3,4,4,0,0,0,0,4,4092.87
2024,5,3,8,24,0,0,0,0,4,2832.03
2024,5,3,3,20,0,0,0,0,1,167
2024,5,3,5,10,0,0,0,0,61,65549.47
2024,5,3,16,18,0,0,0,0,95,125148.35
2024,5,3,3,18,0,0,0,0,66,104479.89
2024,5,3,16,13,0,0,0,0,16,6209.99
2024,5,3,13,13,0,0,0,0,2,7749.82
2024,5,3,15,5,0,0,0,0,3,2153.59
2024,5,3,1,3,0,0,0,0,27,24442.93
2024,5,3,1,4,0,0,0,0,1,160
2024,5,3,8,1,0,1,0,0,10708,33853288.62
2024,5,3,5,11,0,0,0,0,248,321790.38
2024,5,3,16,19,0,0,0,0,11,8462.27
2024,5,3,17,1,0,0,0,1,17,25215.09
2024,5,3,2,10,0,0,0,0,16,13801.89
2024,5,3,6,6,0,0,0,0,2,94.89
2024,5,3,3,19,0,0,0,0,4,5907
2024,5,3,5,5,0,0,0,0,2,80
2024,5,3,8,17,0,0,0,0,1,100
2024,5,3,16,21,0,0,0,0,3,424.02
2024,5,3,2,7,0,0,0,0,6,9662.08
2024,5,3,5,6,0,0,0,0,4337,6278363.09
2024,5,3,2,6,0,0,0,0,3,755
2024,5,3,7,19,0,0,0,0,5,1208.04
2024,5,3,10,6,0,0,0,0,1,430
2024,5,3,13,1,0,0,0,1,20,32634.63
2024,5,3,11,4,0,0,0,0,17,22961.89
2024,5,3,18,1,0,0,0,1,27,73418.88
2024,5,3,16,27,0,0,0,0,2,1831.75
2024,5,3,1,1,0,0,0,1,199,268779.11
2024,5,3,7,3,0,0,0,0,15,23596.55
2024,5,3,6,1,0,0,0,1,28,23718.35
2024,5,3,12,8,0,0,0,0,4,11818.62
2024,5,3,16,26,0,0,0,0,6,5929.05
2024,5,3,6,15,0,0,0,0,1,600
2024,5,3,15,19,0,0,0,0,1,1141.15
2024,5,3,16,14,0,0,0,0,1,300
2024,5,3,5,3,1,0,0,0,6268,11062132
2024,5,3,14,13,0,0,0,0,9,3850.45
2024,5,3,15,17,0,0,0,0,1,299.81
2024,5,3,6,7,0,0,0,0,2,1799.11
2024,5,3,4,1,0,0,0,1,59,80635.9
2024,5,3,15,1,0,0,0,1,18,17397.73
2024,5,3,3,6,0,0,0,0,4,2171.56
2024,5,3,18,4,0,0,0,0,195,309571.89
2024,5,3,18,8,0,0,0,0,35,45026.44
2024,5,3,12,1,0,0,0,1,18,35066.57
2024,5,3,18,7,0,0,0,0,21,43651.54
2024,5,3,15,3,0,0,0,0,7,36066.03
2024,5,3,14,16,0,0,0,0,1,299.38
2024,5,3,5,1,0,0,1,0,2975,3520832.29
2024,5,3,17,9,0,0,0,0,11,2561.41
2024,5,3,2,1,0,0,0,1,21,35020.31
2024,5,3,3,21,0,0,0,0,10,20379.76
2024,5,3,2,8,0,0,0,0,40,39637.77
2024,5,3,4,13,0,0,0,0,40,60486.64
2024,5,4,2,7,0,0,0,0,4,6149.35
2024,5,4,17,1,0,0,0,1,26,62291.43
2024,5,4,6,7,0,0,0,0,3,6340.9
2024,5,4,8,1,0,1,0,0,2949,5790107.38
2024,5,4,1,1,0,0,0,1,29,29458.49
2024,5,4,3,18,0,0,0,0,39,25159.2
2024,5,4,10,12,0,0,0,0,1,62
2024,5,4,16,26,0,0,0,0,3,1628.54
2024,5,4,13,1,0,0,0,1,1,141.96
2024,5,4,3,6,0,0,0,0,3,8683.72
2024,5,4,3,21,0,0,0,0,10,9196.23
2024,5,4,5,11,0,0,0,0,1914,2595986.88
2024,5,4,10,7,0,0,0,0,2,226
2024,5,4,16,27,0,0,0,0,2,347.71
2024,5,4,11,1,0,0,0,1,13,4877.24
2024,5,4,5,7,0,0,0,0,1,100
2024,5,4,3,1,0,0,0,1,30,52431.88
2024,5,4,18,6,0,0,0,0,6,3317.54
2024,5,4,5,6,0,0,0,0,64,76422.96
2024,5,4,4,21,0,0,0,0,2,592
2024,5,4,5,5,0,0,0,0,15,2443
2024,5,4,15,3,0,0,0,0,2,2929.11
2024,5,4,8,5,0,0,0,0,1,1495.7
2024,5,4,6,15,0,0,0,0,4,6820.88
2024,5,4,12,1,0,0,0,1,14,21751.08
2024,5,4,3,19,0,0,0,0,2,640
2024,5,4,12,8,0,0,0,0,2,967.68
2024,5,4,18,1,0,0,0,1,9,15312.33
2024,5,4,15,17,0,0,0,0,1,2361.98
2024,5,4,8,6,0,0,0,0,2,1333.27
2024,5,4,17,9,0,0,0,0,4,2856.28
2024,5,4,8,24,0,0,0,0,2,921.44
2024,5,4,18,8,0,0,0,0,33,63200.07
2024,5,4,2,9,0,0,0,0,15,12019.73
2024,5,4,4,13,0,0,0,0,8,12186.07
2024,5,4,4,1,0,0,0,1,14,20845.18
2024,5,4,14,1,0,0,0,1,8,14764.99
2024,5,4,16,19,0,0,0,0,8,6859.85
2024,5,4,1,5,0,0,0,0,3,3070.01
2024,5,4,15,1,0,0,0,1,6,17937.14
2024,5,4,5,3,0,0,0,0,8,22582.64
2024,5,4,2,5,0,0,0,0,5,6671.8
2024,5,4,5,1,0,0,1,0,2010,2563670.29
2024,5,4,2,1,0,0,0,1,8,5727.66
2024,5,4,16,13,0,0,0,0,11,26607.78
2024,5,4,5,10,0,0,0,0,78,65316.93
2024,5,4,7,3,0,0,0,0,10,14552.64
2024,5,4,16,1,0,0,0,1,10,20568.17
2024,5,4,18,4,0,0,0,0,139,235200.28
2024,5,4,5,2,0,0,0,0,76,93527.5
2024,5,4,2,8,0,0,0,0,23,9369.77
2024,5,4,15,2,0,0,0,0,1,1499.12
2024,5,4,14,13,0,0,0,0,6,2250.83
2024,5,4,6,1,0,0,0,1,12,7027.06
2024,5,4,5,12,0,0,0,0,150,153060.55
2024,5,4,11,4,0,0,0,0,8,7828.04
2024,5,4,16,18,0,0,0,0,16,11118.25
2024,5,4,10,1,0,0,0,1,7,12753.12
2024,5,4,6,6,0,0,0,0,2,89.87
2024,5,4,18,3,0,0,0,0,6,2575.96
2024,5,4,16,4,0,0,0,0,4,4724.69
2024,5,4,1,7,0,0,0,0,45,61324.42
2024,5,4,18,7,0,0,0,0,5,1400.88
2024,5,4,2,10,0,0,0,0,5,1853.06
2024,5,5,16,13,0,0,0,0,25,10222.6
2024,5,5,10,6,0,0,0,0,1,1726.8
2024,5,5,6,1,0,0,0,1,43,71091.52
2024,5,5,18,7,0,0,0,0,7,11982.88
2024,5,5,5,1,0,0,1,0,3666,4426525.49
2024,5,5,10,1,0,0,0,1,25,40500.51
2024,5,5,18,4,0,0,0,0,545,1089390.75
2024,5,5,18,8,0,0,0,0,788,1691397.76
2024,5,5,3,18,0,0,0,0,194,271671.7
2024,5,5,3,19,0,0,0,0,7,1000.78
2024,5,5,5,10,0,0,0,0,572,901228.16
2024,5,5,5,6,0,0,0,0,145,213203.22
2024,5,5,8,24,0,0,0,0,8,5473.66
2024,5,5,13,1,0,0,0,1,10,5292.89
2024,5,5,12,8,0,0,0,0,11,4257.5
2024,5,5,2,9,0,0,0,0,82,149771
2024,5,5,16,4,0,0,0,0,3,399.74
2024,5,5,2,8,0,0,0,0,52,60096.49
2024,5,5,4,6,0,0,0,0,4,4185.53
2024,5,5,16,23,0,0,0,0,1,200
2024,5,5,16,18,0,0,0,0,20,12402.24
2024,5,5,5,2,0,0,0,0,209,278527.19
2024,5,5,3,1,0,0,0,1,104,215813.07
2024,5,5,11,4,0,0,0,0,6,222073.8
2024,5,5,15,17,0,0,0,0,1,775.05
2024,5,5,13,13,0,0,0,0,1,426.85
2024,5,5,18,1,0,0,0,1,29,62928.49
2024,5,5,15,1,0,0,0,1,14,6734.14
2024,5,5,5,5,1,0,0,0,354,114099.64
2024,5,5,16,27,0,0,0,0,88,68316.16
2024,5,5,12,1,0,0,0,1,22,23718.31
2024,5,5,18,3,0,0,0,0,11,16334.2
2024,5,5,8,6,0,0,0,0,2,2594.96
2024,5,5,4,13,0,0,0,0,9,11112.39
2024,5,5,3,6,0,0,0,0,7,4567.63
2024,5,5,5,11,0,0,0,0,3038,3263324.88
2024,5,5,11,2,0,0,0,0,1,1000.62
2024,5,5,10,12,0,0,0,0,1,1060.06
2024,5,5,15,3,0,0,0,0,19,14774.21
2024,5,5,8,5,0,0,0,0,2,4260
2024,5,5,16,1,0,0,0,1,44,44460.45
2024,5,5,8,1,0,1,0,0,7723,18507431.88
2024,5,5,1,7,0,0,0,0,77,163099.15
2024,5,5,15,2,0,0,0,0,1,250
2024,5,5,5,7,0,0,0,0,4,1533
2024,5,5,16,26,0,0,0,0,4,1091.59
2024,5,5,8,26,0,0,0,0,1,100
2024,5,5,1,1,0,0,0,1,113,288337.14
2024,5,5,7,15,0,0,0,0,2,1043.97
2024,5,5,14,13,0,0,0,0,9,2293.81
2024,5,5,2,1,0,0,0,1,22,45518.48
2024,5,5,3,21,0,0,0,0,28,37848.63
2024,5,5,17,9,0,0,0,0,26,63011.2
2024,5,5,7,4,0,0,0,0,1,100
2024,5,5,5,3,0,0,0,0,22,20122.19
2024,5,5,2,10,0,0,0,0,10,26031.44
2024,5,5,15,5,0,0,0,0,2,1468.45
2024,5,5,3,20,0,0,0,0,7,3675.83
2024,5,5,4,21,0,0,0,0,4,1103.85
2024,5,5,18,6,0,0,0,0,40,82300.82
2024,5,5,2,5,0,0,0,0,30,28293.16
2024,5,5,15,19,0,0,0,0,1,980.56
2024,5,5,9,1,0,0,0,1,2,2137.66
2024,5,5,8,2,0,0,0,0,2,17977.03
2024,5,5,6,7,0,0,0,0,5,4658.56
2024,5,5,2,7,0,0,0,0,12,21049.12
2024,5,5,1,5,0,0,0,0,14,26939.57
2024,5,5,5,12,0,0,0,0,290,397120.61
2024,5,5,4,4,0,0,0,0,2,352
2024,5,5,4,1,0,0,0,1,33,46002.97
2024,5,5,17,1,0,0,0,1,254,652348.49
